user_id,name,age,gender,city_tier,occupation,monthly_income,monthly_expenses,monthly_savings,recharge_frequency,average_recharge_amount,electricity_payment_rate,water_payment_rate,internet_payment_rate,late_bill_count,upi_transactions,wallet_transactions,ecommerce_orders,payment_consistency,digital_activity_score,expense_ratio,savings_ratio,financial_discipline,credit_score,credit_category
175,Vedika Zachariah,43,Female,Tier-3,Salaried,88846,60624,26529,11,499,99,93,97,1,145,35,9,96.33,189,0.68,0.3,79.12,628,Fair
176,Ikshita Rajan,45,Female,Tier-3,Gig Worker,17943,13533,1657,8,239,81,73,88,2,231,89,3,80.67,323,0.75,0.09,59.1,529,Poor
177,Gaurang Mandal,26,Female,Tier-1,Gig Worker,24367,19088,3745,11,199,95,95,83,4,115,58,4,91.0,177,0.78,0.15,72.11,535,Poor
178,Jack Padmanabhan,32,Male,Tier-3,Business Owner,98860,52631,44257,11,599,96,98,98,2,357,44,6,97.33,407,0.53,0.45,84.1,652,Good
179,Gaurika Naik,19,Female,Tier-1,Student,16632,15007,692,12,199,93,95,100,3,204,70,8,96.0,282,0.9,0.04,73.25,544,Poor
180,Darika Uppal,39,Male,Tier-2,Salaried,61568,41486,18170,12,399,97,95,96,1,250,42,6,96.0,298,0.67,0.3,80.85,619,Fair
181,Max Bobal,25,Female,Tier-1,Salaried,32606,19013,11667,12,399,95,94,95,1,152,43,11,94.67,206,0.58,0.36,82.07,635,Fair
182,Niharika Saxena,35,Male,Tier-1,Freelancer,35900,30999,3402,8,399,78,75,85,0,323,41,14,79.33,378,0.86,0.09,58.51,584,Fair
183,Rachita Sen,36,Female,Tier-3,Salaried,87813,63190,23315,11,399,92,100,100,1,201,11,15,97.33,227,0.72,0.27,78.63,623,Fair
184,Tamanna Pandey,45,Female,Tier-2,Salaried,39076,28831,7871,12,299,99,91,98,0,193,30,7,96.0,230,0.74,0.2,78.04,618,Fair
185,Charvi Sur,43,Male,Tier-3,Salaried,45539,30194,13627,12,599,99,91,95,1,217,49,6,95.0,272,0.66,0.3,80.48,634,Fair
186,Shivani Boase,31,Female,Tier-1,Freelancer,22724,17643,3010,8,239,86,97,79,3,257,37,12,87.33,306,0.78,0.13,63.64,544,Poor
187,Mekhala Natarajan,26,Female,Tier-2,Freelancer,51366,44313,5994,10,239,80,85,89,0,241,21,10,84.67,272,0.86,0.12,65.83,582,Fair
188,Girik Bobal,38,Female,Tier-3,Salaried,52238,33504,17109,11,599,92,91,99,0,156,28,4,94.0,188,0.64,0.33,78.83,626,Fair
189,Avni Hora,21,Female,Tier-1,Student,23535,18486,2742,11,199,93,78,88,2,258,72,2,86.33,332,0.79,0.12,68.66,571,Fair
190,Baghyawati Borde,24,Female,Tier-3,Student,13111,10983,769,8,399,83,86,82,3,150,69,5,83.67,224,0.84,0.06,59.59,522,Poor
191,Jairaj Vasa,55,Female,Tier-3,Business Owner,61755,38703,21863,10,399,90,99,95,2,321,48,14,94.67,383,0.63,0.35,77.95,623,Fair
192,Ekiya Chahal,31,Male,Tier-2,Salaried,87416,54454,31863,12,299,92,96,90,1,132,18,7,92.67,157,0.62,0.36,81.27,628,Fair
193,Charan Manne,53,Female,Tier-3,Business Owner,104154,78741,24532,12,499,100,96,96,1,269,50,18,97.33,337,0.76,0.24,79.73,636,Fair
194,Samuel Ramaswamy,32,Female,Tier-3,Freelancer,44798,29882,12949,10,399,75,99,98,0,337,78,13,90.67,428,0.67,0.29,74.0,637,Fair
195,Jhalak Brahmbhatt,36,Female,Tier-1,Salaried,79057,62314,16045,11,499,94,95,98,0,244,41,9,95.67,294,0.79,0.2,75.92,619,Fair
196,Umang Master,24,Female,Tier-2,Student,10176,8507,787,8,399,81,97,84,2,160,75,6,87.33,241,0.84,0.08,61.99,549,Poor
197,Manya Radhakrishnan,23,Male,Tier-3,Student,10423,9326,278,10,239,88,95,82,0,120,33,9,88.33,162,0.89,0.03,64.97,562,Fair
198,Mekhala Malhotra,37,Female,Tier-2,Salaried,25608,20797,3892,11,299,96,92,97,0,158,34,5,95.0,197,0.81,0.15,74.06,598,Fair
199,Aarna Wali,36,Male,Tier-2,Business Owner,90164,53525,35467,10,599,100,92,91,2,394,10,15,94.33,419,0.59,0.39,78.97,627,Fair
200,Bakhshi Dubey,25,Male,Tier-1,Freelancer,41981,30675,9048,11,239,77,78,79,0,300,69,8,78.0,377,0.73,0.22,67.47,607,Fair
201,Advay Kothari,25,Female,Tier-2,Salaried,41263,28093,11898,12,499,90,100,94,0,232,48,12,94.67,292,0.68,0.29,79.98,660,Good
202,Zaid Khalsa,28,Female,Tier-2,Freelancer,47432,37527,7821,9,299,95,94,77,0,242,60,5,88.67,307,0.79,0.16,67.28,609,Fair
203,Ekapad Wagle,28,Female,Tier-2,Salaried,74986,52779,20077,10,299,99,91,90,1,155,12,4,93.33,171,0.7,0.27,74.7,600,Fair
204,Tarak Pai,35,Male,Tier-2,Salaried,30401,18276,9428,12,399,94,91,94,0,230,23,6,93.0,259,0.6,0.31,79.8,641,Fair
205,Lopa Comar,36,Male,Tier-3,Salaried,72838,43826,28287,10,299,93,91,96,0,216,49,13,93.33,278,0.6,0.39,78.32,649,Fair
206,Urmi Bhatnagar,23,Male,Tier-1,Student,9496,6841,1055,9,399,86,91,96,2,162,43,4,91.0,209,0.72,0.11,66.83,566,Fair
207,Aishani Kakar,36,Female,Tier-1,Salaried,42824,29610,12031,11,299,97,97,98,1,114,41,13,97.33,168,0.69,0.28,79.09,615,Fair
208,Yahvi Krish,35,Female,Tier-1,Business Owner,69937,41884,26939,10,399,90,93,90,1,343,34,20,91.0,397,0.6,0.39,77.06,636,Fair
209,Sai Madan,30,Female,Tier-1,Salaried,52279,31054,19811,11,499,91,99,95,0,228,13,6,95.0,247,0.59,0.38,80.87,653,Good
210,Hemani Bhatia,21,Male,Tier-3,Student,14250,9724,1717,10,299,77,92,94,0,214,32,6,87.67,252,0.68,0.12,67.45,594,Fair
211,Mason Dhaliwal,41,Female,Tier-1,Salaried,88691,63910,24242,10,399,92,90,96,0,159,44,9,92.67,212,0.72,0.27,74.53,620,Fair
212,Zansi Khalsa,47,Female,Tier-2,Business Owner,53624,38701,13475,10,499,97,90,92,2,321,15,6,93.0,342,0.72,0.25,74.04,598,Fair
213,Advika Panchal,25,Female,Tier-2,Salaried,63061,50402,10965,10,599,91,99,99,0,211,18,7,96.33,236,0.8,0.17,73.38,611,Fair
214,Vihaan Kanda,31,Female,Tier-2,Freelancer,35844,27066,6437,9,239,81,79,99,0,189,33,5,86.33,227,0.76,0.18,66.55,593,Fair
215,Ati Tripathi,20,Male,Tier-2,Student,11803,10209,929,11,299,78,77,85,2,300,64,11,80.0,375,0.86,0.08,64.36,551,Fair
216,Yutika Palla,19,Male,Tier-2,Student,16656,13942,1191,8,299,83,80,80,3,235,55,10,81.0,300,0.84,0.07,58.65,510,Poor
217,Luke Ganguly,36,Male,Tier-1,Business Owner,55919,41669,11350,10,399,93,96,95,2,411,15,15,94.67,441,0.75,0.2,73.42,594,Fair
218,Ansh Balay,26,Female,Tier-3,Gig Worker,39572,31421,5301,7,199,95,80,73,1,198,26,3,82.67,227,0.79,0.13,59.35,550,Fair
219,Samar Gaba,35,Female,Tier-2,Salaried,69775,50361,17908,11,399,92,94,94,1,138,12,13,93.33,163,0.72,0.26,76.37,611,Fair
220,Faris Deep,40,Female,Tier-3,Salaried,56393,45105,9318,11,599,92,96,93,0,239,11,10,93.67,260,0.8,0.17,73.79,620,Fair
221,Max Merchant,41,Male,Tier-2,Salaried,57924,42147,13345,11,399,90,95,99,0,107,27,4,94.67,138,0.73,0.23,76.24,615,Fair
222,Divya Ramakrishnan,23,Female,Tier-1,Gig Worker,18121,14457,2453,8,299,95,93,71,2,227,69,6,86.33,302,0.8,0.14,63.23,548,Poor
223,Ishani Yohannan,50,Male,Tier-2,Business Owner,117537,90685,24336,12,499,99,99,92,2,492,22,19,96.67,533,0.77,0.21,78.54,618,Fair
224,Mugdha Nagy,25,Male,Tier-1,Salaried,28681,21485,5970,10,299,98,97,90,1,151,18,9,95.0,178,0.75,0.21,73.74,593,Fair
225,Varsha Setty,23,Female,Tier-3,Student,9641,7420,1163,12,299,77,86,92,0,206,39,7,85.0,252,0.77,0.12,70.12,590,Fair
226,Indrajit Balay,59,Female,Tier-3,Business Owner,81586,59960,19870,12,599,99,95,93,2,400,21,12,95.67,433,0.73,0.24,79.14,622,Fair
227,Meghana Narasimhan,23,Male,Tier-3,Student,5058,2929,725,12,399,99,93,81,1,274,40,11,91.0,325,0.58,0.14,73.8,621,Fair
228,Gautam Walia,24,Male,Tier-1,Gig Worker,20851,17243,3062,7,239,80,75,90,1,243,62,8,81.67,313,0.83,0.15,59.24,558,Fair
229,Riya Dash,32,Female,Tier-3,Freelancer,31820,21714,8055,8,239,87,89,98,3,192,72,10,91.33,274,0.68,0.25,69.26,564,Fair
230,Azad Varughese,21,Male,Tier-2,Student,23941,20509,2504,9,239,89,77,81,2,125,40,6,82.33,171,0.86,0.1,62.3,518,Poor
231,Ekaja Zacharia,38,Male,Tier-2,Business Owner,49830,31875,16780,10,499,99,99,97,2,257,37,16,98.33,310,0.64,0.34,79.27,631,Fair
232,Keya Mody,20,Male,Tier-2,Student,11735,7173,1721,11,299,96,84,89,1,144,23,8,89.67,175,0.61,0.15,71.23,590,Fair
233,Owen Buch,18,Female,Tier-1,Student,19011,17580,596,12,399,81,78,80,1,163,60,6,79.67,229,0.92,0.03,64.77,552,Fair
234,Amol Chander,58,Female,Tier-1,Business Owner,104106,58731,44111,11,399,100,98,96,0,344,34,11,98.0,389,0.56,0.42,83.71,680,Good
235,Madhav Narain,31,Male,Tier-3,Salaried,39827,22604,14308,12,299,92,100,91,0,188,44,10,94.33,242,0.57,0.36,81.94,649,Fair
236,Rachita Sagar,54,Male,Tier-3,Business Owner,110190,66386,40965,11,599,93,97,94,0,351,12,14,94.67,377,0.6,0.37,80.49,666,Good
237,Raghav Sahni,24,Male,Tier-3,Student,19714,16594,837,9,239,100,81,84,0,228,25,12,88.33,265,0.84,0.04,63.44,578,Fair
238,Raghav Pandit,44,Female,Tier-3,Business Owner,81910,44502,35032,10,399,96,98,96,2,333,27,14,96.67,374,0.54,0.43,81.16,626,Fair
239,Pranit Parikh,19,Female,Tier-2,Student,9856,6750,923,12,199,78,93,83,2,257,76,7,84.67,340,0.68,0.09,69.14,569,Fair
240,Triveni Mohanty,36,Female,Tier-3,Freelancer,17455,13925,2057,11,239,94,94,96,3,159,70,8,94.67,237,0.8,0.12,72.87,546,Poor
241,Gagan Chhabra,31,Female,Tier-2,Gig Worker,10662,7347,1001,8,239,78,85,92,1,138,37,5,85.0,180,0.69,0.09,61.32,565,Fair
242,Aadi Sunder,40,Female,Tier-2,Freelancer,57307,50446,5710,11,239,88,98,90,2,164,85,15,92.0,264,0.88,0.1,70.99,563,Fair
243,Utkarsh Gulati,24,Female,Tier-1,Student,22179,17225,2978,8,239,81,81,81,1,128,49,2,81.0,179,0.78,0.13,60.53,555,Fair
244,Farhan Kaul,37,Male,Tier-2,Salaried,58103,40864,14481,10,299,93,95,97,1,145,40,13,95.0,198,0.7,0.25,74.98,606,Fair
245,Vedant Sastry,44,Female,Tier-3,Business Owner,51847,36437,14064,11,399,92,99,93,0,415,24,16,94.67,455,0.7,0.27,77.47,646,Fair
246,Abeer Kalla,44,Female,Tier-2,Salaried,25583,16672,6869,10,399,99,90,93,1,178,27,10,94.0,215,0.65,0.27,75.05,608,Fair
247,Tarak Korpal,32,Male,Tier-3,Salaried,69380,48286,19437,12,599,99,91,90,1,243,48,13,93.33,304,0.7,0.28,79.07,626,Fair
248,Aadhya Pall,33,Female,Tier-3,Salaried,89773,68618,19671,11,499,94,100,100,1,148,19,12,98.0,179,0.76,0.22,77.57,596,Fair
249,Kai Batra,25,Male,Tier-2,Freelancer,62270,54097,5330,11,299,83,88,87,3,338,24,12,86.0,374,0.87,0.09,67.57,540,Poor
250,Simon Thaker,36,Male,Tier-3,Freelancer,59031,48094,9378,10,239,96,92,80,2,174,80,5,89.33,259,0.81,0.16,69.43,577,Fair
251,Yatin Parmer,30,Female,Tier-1,Gig Worker,31444,27803,1937,8,199,93,79,83,3,175,53,10,85.0,238,0.88,0.06,60.35,518,Poor
252,Chatresh Deshmukh,23,Male,Tier-1,Student,24122,20098,2302,12,199,90,81,96,0,294,44,10,89.0,348,0.83,0.1,71.36,615,Fair
253,Zayan Gaba,19,Male,Tier-3,Student,16228,13817,1187,12,399,79,85,85,0,244,41,12,83.0,297,0.85,0.07,67.69,591,Fair
254,Saanvi Sundaram,20,Female,Tier-2,Student,11861,8193,1410,9,239,90,100,82,1,277,47,12,90.67,336,0.69,0.12,66.9,595,Fair
255,Liam Rana,24,Female,Tier-3,Salaried,59981,46475,11987,11,299,95,98,93,0,101,50,15,95.33,166,0.77,0.2,75.66,614,Fair
256,Zashil Behl,26,Male,Tier-2,Salaried,50136,33661,13829,11,399,91,90,94,1,216,43,13,91.67,272,0.67,0.28,76.11,616,Fair
257,Jackson Wali,38,Female,Tier-1,Salaried,48543,29593,16384,10,599,90,93,93,0,154,11,13,92.0,178,0.61,0.34,76.13,623,Fair
258,Vihaan Andra,22,Male,Tier-3,Freelancer,39588,28207,10801,10,399,94,76,94,0,319,33,13,88.0,365,0.71,0.27,72.19,620,Fair
259,Gavin Wali,35,Female,Tier-3,Salaried,33099,22693,9493,11,399,93,100,100,0,177,36,14,97.67,227,0.69,0.29,79.44,653,Good
260,Nicholas Thaman,25,Female,Tier-1,Freelancer,42448,29983,11152,8,399,98,94,78,2,179,33,10,90.0,222,0.71,0.26,68.88,580,Fair
261,Arjun Bhattacharyya,40,Male,Tier-1,Business Owner,86913,52786,32667,11,399,90,98,97,0,426,40,11,95.0,477,0.61,0.38,80.78,653,Good
262,Yauvani Seth,38,Male,Tier-2,Gig Worker,31922,26564,3646,6,299,72,93,93,1,145,49,8,86.0,202,0.83,0.11,58.43,545,Poor
263,Advaith Chopra,19,Female,Tier-2,Student,6292,4272,822,10,299,88,98,83,0,131,20,4,89.67,155,0.68,0.13,68.75,587,Fair
264,William Kibe,28,Male,Tier-3,Gig Worker,38785,30692,5635,8,239,75,73,82,4,196,54,7,76.67,257,0.79,0.15,58.69,497,Poor
265,Vinaya Batta,23,Male,Tier-1,Student,6921,3932,1021,9,199,88,93,95,3,166,59,8,92.0,233,0.57,0.15,68.43,563,Fair
266,Chandresh Ray,38,Male,Tier-3,Salaried,32401,17491,12049,11,299,91,94,100,1,103,43,15,95.0,161,0.54,0.37,80.66,640,Fair
267,Prisha Iyer,41,Female,Tier-3,Gig Worker,38611,33067,3628,10,299,92,89,73,4,249,51,8,84.67,308,0.86,0.09,65.15,527,Poor
268,Pooja Parekh,24,Female,Tier-2,Student,23295,19322,3167,12,199,75,95,85,3,246,75,4,85.0,325,0.83,0.14,70.58,563,Fair
269,Arya Ghose,31,Female,Tier-2,Salaried,28299,19608,7831,12,599,96,93,91,1,213,46,11,93.33,270,0.69,0.28,78.97,626,Fair
270,Meera Kapoor,21,Male,Tier-3,Student,5582,3649,186,11,199,92,92,80,0,274,59,12,88.0,345,0.65,0.03,67.0,613,Fair
271,Lakshit Bal,35,Male,Tier-1,Freelancer,37338,29014,5971,8,239,89,85,92,3,333,66,14,88.67,413,0.78,0.16,65.13,551,Fair
272,Gavin Memon,20,Female,Tier-1,Student,14567,11937,1328,10,199,76,80,95,1,224,26,6,83.67,256,0.82,0.09,64.57,557,Fair
273,Indali Andra,29,Female,Tier-1,Salaried,71975,52186,16876,11,299,100,100,99,0,215,39,14,99.67,268,0.73,0.23,78.87,649,Fair
274,Zinal Subramanian,23,Female,Tier-2,Student,6591,3027,605,11,399,91,99,85,1,152,26,8,91.67,186,0.46,0.09,70.59,597,Fair
275,Niharika Gill,42,Female,Tier-3,Salaried,85025,54584,27474,10,499,96,95,94,1,134,18,10,95.0,162,0.64,0.32,77.19,621,Fair
276,Warinder Kapadia,48,Female,Tier-3,Business Owner,112559,71019,40312,10,399,99,94,100,1,485,18,17,97.67,520,0.63,0.36,79.58,651,Good
277,Jason Yohannan,32,Male,Tier-2,Freelancer,51849,41286,9627,12,399,97,88,96,2,258,21,11,93.67,290,0.8,0.19,76.4,580,Fair
278,Lila Mangat,18,Male,Tier-3,Student,11550,9584,631,9,299,96,83,84,0,296,70,6,87.67,372,0.83,0.05,63.47,607,Fair
279,Falan Chaudry,37,Female,Tier-2,Salaried,31716,21382,9642,12,399,100,98,96,0,230,28,15,98.0,273,0.67,0.3,82.12,657,Good
280,Matthew Lad,41,Male,Tier-3,Gig Worker,20245,13781,3554,6,199,93,78,76,5,193,48,6,82.33,247,0.68,0.18,58.43,492,Poor
281,Siddharth Hayre,40,Male,Tier-2,Business Owner,78558,52389,24526,12,399,92,92,98,0,346,12,12,94.0,370,0.67,0.31,80.37,659,Good
282,Naksh Kashyap,24,Female,Tier-3,Student,13356,11347,276,11,239,76,79,90,0,280,59,12,81.67,351,0.85,0.02,63.45,590,Fair
283,Zilmil Sharma,23,Male,Tier-1,Student,15415,13178,1361,9,199,100,91,85,3,259,54,8,92.0,321,0.85,0.09,66.65,546,Poor
284,Hritik Golla,31,Male,Tier-3,Freelancer,38645,31574,5587,12,399,90,92,99,0,179,64,10,93.67,253,0.82,0.14,75.17,627,Fair
285,Anusha Kara,41,Female,Tier-2,Gig Worker,39021,32836,3579,6,239,78,87,93,3,86,86,6,86.0,178,0.84,0.09,57.75,511,Poor
286,Jackson Misra,23,Male,Tier-2,Student,11308,9238,697,8,199,80,99,97,0,280,24,5,92.0,309,0.82,0.06,63.85,600,Fair
287,Qarin Lad,45,Female,Tier-1,Salaried,82582,49241,32541,11,299,100,92,90,1,184,12,5,94.0,201,0.6,0.39,80.82,614,Fair
288,Zansi Dubey,39,Male,Tier-1,Freelancer,68845,57795,8955,10,299,87,89,95,3,260,60,3,90.33,323,0.84,0.13,69.07,560,Fair
289,Aahana Bawa,40,Female,Tier-2,Freelancer,19144,13575,4715,12,239,97,77,86,0,224,58,12,86.67,294,0.71,0.25,74.72,624,Fair
290,Kamya Nori,44,Male,Tier-3,Salaried,27019,17737,7254,12,399,92,96,98,1,136,29,14,95.33,179,0.66,0.27,79.72,606,Fair
291,Daniel Verma,18,Male,Tier-1,Student,23766,18849,2318,12,199,84,81,91,1,225,77,12,85.33,314,0.79,0.1,69.59,580,Fair
292,Faqid Wable,31,Female,Tier-3,Salaried,37735,30092,6741,12,299,98,97,100,0,174,14,8,98.33,196,0.8,0.18,78.53,617,Fair
293,Lipika Kala,31,Female,Tier-3,Gig Worker,14201,10408,1949,7,199,79,89,72,2,161,82,8,80.0,251,0.73,0.14,58.12,544,Poor
294,Aarnav Mody,25,Female,Tier-3,Freelancer,52064,39434,10658,10,299,80,75,85,1,206,75,7,80.0,288,0.76,0.2,66.14,569,Fair
295,Krishna Lal,57,Male,Tier-3,Business Owner,98373,68227,28497,11,499,98,91,92,2,405,15,19,93.67,439,0.69,0.29,77.52,607,Fair
296,Balendra Pai,43,Male,Tier-2,Salaried,30011,17326,9959,10,299,99,99,96,0,109,45,8,98.0,162,0.58,0.33,78.96,643,Fair
297,Forum Dutta,30,Male,Tier-1,Salaried,83421,54262,28616,12,499,92,97,98,0,201,33,12,95.67,246,0.65,0.34,82.12,662,Good
298,Isaiah Wali,36,Female,Tier-1,Business Owner,98487,72373,23617,12,599,100,92,97,1,260,24,18,96.33,302,0.73,0.24,79.36,626,Fair
299,Anmol Sha,24,Female,Tier-2,Salaried,68816,52302,13879,11,599,97,97,90,0,182,16,15,94.67,213,0.76,0.2,75.38,631,Fair
300,Nathan Bala,39,Female,Tier-2,Freelancer,26393,19933,4298,11,299,93,95,77,2,246,48,11,88.33,305,0.76,0.16,71.05,578,Fair
301,Devika Barad,28,Male,Tier-2,Business Owner,105776,60032,44479,11,399,93,91,98,2,321,23,8,94.0,352,0.57,0.42,81.62,622,Fair
302,Inaya Dhar,34,Male,Tier-1,Freelancer,68161,55574,10404,8,299,96,90,90,1,301,40,13,92.0,354,0.82,0.15,66.58,584,Fair
303,Yatan Mann,22,Male,Tier-3,Student,10279,7278,385,12,199,93,79,81,1,186,79,4,84.33,269,0.71,0.04,67.29,572,Fair
304,Veer Chada,46,Female,Tier-1,Business Owner,51239,35331,13022,12,499,97,92,93,1,403,19,18,94.0,440,0.69,0.25,78.62,646,Fair
305,Hemangini Pal,23,Female,Tier-3,Student,16228,11317,2270,12,199,82,87,92,1,147,21,5,87.0,173,0.7,0.14,71.7,581,Fair
306,Edhitha Banik,34,Male,Tier-3,Business Owner,63255,42046,20176,12,599,90,98,98,0,273,40,16,95.33,329,0.66,0.32,81.24,668,Good
307,Anirudh Balasubramanian,55,Male,Tier-3,Business Owner,108425,72425,33088,10,599,98,96,93,1,452,34,11,95.67,497,0.67,0.31,76.99,644,Fair
308,Jeet Chanda,31,Male,Tier-3,Salaried,56269,36527,19213,10,499,99,98,96,1,148,10,15,97.67,173,0.65,0.34,79.08,629,Fair
309,Oeshi Jha,35,Female,Tier-3,Salaried,67896,51530,13671,11,599,95,91,92,1,249,26,8,92.67,283,0.76,0.2,74.37,606,Fair
310,Harshil Bose,33,Female,Tier-3,Freelancer,64477,54520,8047,12,399,90,80,86,3,214,59,12,85.33,285,0.85,0.12,70.41,561,Fair
311,Tristan Gopal,24,Male,Tier-1,Freelancer,64008,53559,8356,9,239,81,91,87,2,290,26,5,86.33,321,0.84,0.13,65.08,565,Fair
312,Mugdha Bhattacharyya,58,Female,Tier-3,Business Owner,118675,79882,36652,10,499,93,95,91,2,259,34,20,93.0,313,0.67,0.31,75.77,619,Fair
313,Wahab Ganesan,40,Male,Tier-3,Freelancer,18765,12063,5405,9,399,90,89,75,1,318,86,7,84.67,411,0.64,0.29,68.97,599,Fair
314,Meera Golla,22,Male,Tier-3,Freelancer,38575,30559,5116,8,239,77,83,99,3,240,70,9,86.33,319,0.79,0.13,63.15,535,Poor
315,Dominic Golla,23,Female,Tier-1,Freelancer,20909,14555,4200,12,399,86,86,83,1,305,44,10,85.0,359,0.7,0.2,72.53,612,Fair
316,Warhi Majumdar,22,Female,Tier-2,Student,8488,6178,786,12,299,85,78,96,2,257,72,11,86.33,340,0.73,0.09,69.94,587,Fair
317,Ridhi Munshi,28,Male,Tier-1,Freelancer,64641,52573,10001,11,399,89,93,75,3,179,53,4,85.67,236,0.81,0.15,69.47,547,Poor
318,Leena Kalita,54,Female,Tier-2,Business Owner,86281,55113,28397,10,599,94,93,94,0,352,31,7,93.67,390,0.64,0.33,76.71,640,Fair
319,Edhitha Handa,41,Female,Tier-3,Salaried,42634,32961,8343,12,399,97,93,93,0,167,23,7,94.33,197,0.77,0.2,77.04,613,Fair
320,Advik Bains,18,Female,Tier-2,Student,8928,5166,1246,11,199,99,92,81,3,215,59,7,90.67,281,0.58,0.14,71.52,571,Fair
321,Gaurika Oak,24,Male,Tier-3,Student,21748,18599,1227,9,239,76,91,93,3,258,22,10,86.67,290,0.86,0.06,63.03,530,Poor
322,Megha Murty,26,Male,Tier-2,Salaried,70760,48998,19781,11,299,90,100,93,1,248,16,9,94.33,273,0.69,0.28,77.55,626,Fair
323,Vinaya Mahajan,30,Female,Tier-2,Salaried,42655,29207,11424,12,499,95,92,97,1,153,36,15,94.67,204,0.68,0.27,79.37,618,Fair
324,Frado Kar,41,Male,Tier-1,Salaried,33594,19219,13263,12,399,91,94,93,1,197,22,6,92.67,225,0.57,0.39,82.18,634,Fair
325,Isha Swaminathan,27,Female,Tier-1,Salaried,83541,52102,30270,12,499,97,94,94,0,201,16,15,95.0,232,0.62,0.36,82.37,644,Fair
326,Ekavir Loyal,43,Male,Tier-3,Salaried,31311,22097,8218,11,499,95,95,98,1,188,11,10,96.0,209,0.71,0.26,77.87,612,Fair
327,Viraj Shetty,38,Female,Tier-2,Freelancer,26438,16567,7811,10,299,85,96,91,3,348,77,4,90.67,429,0.63,0.3,74.2,595,Fair
328,Ekanta Badal,25,Female,Tier-2,Freelancer,25982,18335,5740,10,299,95,94,93,3,168,30,5,94.0,203,0.71,0.22,73.63,555,Fair
329,Onkar Kaul,29,Male,Tier-3,Freelancer,54674,41953,12127,10,299,99,86,98,3,255,41,5,94.33,301,0.77,0.22,73.82,563,Fair
330,Jai Prabhakar,23,Male,Tier-2,Freelancer,28800,24599,3361,8,239,77,90,92,0,156,70,11,86.33,237,0.85,0.12,62.67,573,Fair
331,Ojas Virk,21,Female,Tier-2,Student,15137,12422,754,10,399,95,79,84,1,127,22,12,86.0,161,0.82,0.05,64.49,553,Fair
332,Chakradhar Wable,37,Female,Tier-3,Gig Worker,18926,14350,2295,7,299,87,75,88,5,196,100,10,83.33,306,0.76,0.12,59.3,499,Poor
333,Matthew Lad,35,Female,Tier-1,Gig Worker,27683,24982,2201,6,239,79,81,83,3,119,58,1,81.0,178,0.9,0.08,54.89,493,Poor
334,Watika Viswanathan,40,Female,Tier-2,Salaried,25545,15291,8224,11,599,94,90,96,1,159,10,12,93.33,181,0.6,0.32,78.32,611,Fair
335,Veda Oza,28,Female,Tier-3,Salaried,71854,46222,24019,11,599,93,94,91,1,161,43,13,92.67,217,0.64,0.33,78.36,618,Fair
336,Lavanya Purohit,25,Male,Tier-3,Salaried,36954,29026,6805,10,599,99,97,94,1,148,30,4,96.67,182,0.79,0.18,73.86,580,Fair
337,Vyanjana Talwar,18,Female,Tier-2,Student,14244,11240,783,11,199,82,77,84,0,246,33,7,81.0,286,0.79,0.05,64.15,578,Fair
338,Chanchal Bala,24,Male,Tier-1,Salaried,46643,36650,7931,10,299,94,96,91,1,146,22,8,93.67,176,0.79,0.17,71.93,573,Fair
339,Bhavini Ravel,37,Male,Tier-1,Salaried,41198,25644,13776,10,399,97,91,98,0,221,34,14,95.33,269,0.62,0.33,77.7,646,Fair
340,George Bajwa,38,Female,Tier-2,Freelancer,49139,42422,5251,11,399,84,81,86,0,320,47,4,83.67,371,0.86,0.11,67.04,603,Fair
341,Sanya Contractor,24,Male,Tier-1,Student,14047,10678,1348,11,239,75,76,98,3,296,58,4,83.0,358,0.76,0.1,66.38,556,Fair
342,Damyanti Bahri,18,Female,Tier-3,Student,16089,12024,2268,8,199,86,95,84,0,152,51,5,88.33,208,0.75,0.14,64.4,590,Fair
343,Kashvi Kamdar,56,Female,Tier-3,Business Owner,65292,50179,13406,11,499,92,94,90,1,430,38,14,92.0,482,0.77,0.21,74.16,621,Fair
344,Wriddhish Butala,19,Female,Tier-3,Student,22813,19615,1487,11,299,94,92,85,0,255,29,9,90.33,293,0.86,0.07,69.12,596,Fair
345,Banjeet Naidu,43,Female,Tier-1,Salaried,58158,41217,14234,10,299,99,95,99,0,182,14,14,97.67,210,0.71,0.24,76.18,631,Fair
346,Bahadurjit Nagar,37,Male,Tier-1,Business Owner,77110,54439,21640,12,499,91,91,98,2,267,12,19,93.33,298,0.71,0.28,79.09,606,Fair
347,Warinder Garg,19,Male,Tier-1,Student,8235,5056,198,11,399,91,94,98,2,132,43,5,94.33,180,0.61,0.02,69.89,571,Fair
348,Oscar Sachdev,26,Male,Tier-2,Gig Worker,31487,27164,3585,6,239,95,90,71,3,222,73,6,85.33,301,0.86,0.11,58.08,529,Poor
349,Azaan Char,30,Male,Tier-3,Freelancer,20107,12802,5787,12,239,78,98,82,3,198,44,11,86.0,253,0.64,0.29,75.63,580,Fair
350,Alka Korpal,38,Female,Tier-2,Freelancer,42209,30666,10305,12,299,96,89,97,3,176,41,15,94.0,232,0.73,0.24,78.32,586,Fair
351,Balendra Goel,38,Male,Tier-1,Freelancer,54316,42853,9639,10,299,92,85,86,3,345,75,14,87.67,434,0.79,0.18,69.16,576,Fair
